model,condition,seed,DMS_id,MSA_Potts,Evo_Conservation,MSA_Conditioned,ESM_Masked,AR_PLM,xTrimoPGLM,Inverse_Folding,Struct_PLM,Struct_MSA_Hybrid,CNN_RNN
Qwen/Qwen3-14B,cot_only_shuf,0,UBE4B_MOUSE_Starita_2013,4.0,2.0,7.0,7.0,5.0,6.0,5.0,8.0,9.0,3.0
Qwen/Qwen3-14B,cot_only_shuf,0,YAP1_HUMAN_Araya_2012,2.0,4.0,6.0,8.0,5.0,6.0,9.0,7.0,5.0,3.0
Qwen/Qwen3-14B,direct_only,0,A0A140D2T1_ZIKV_Sourisseau_2019,5.0,3.0,7.0,8.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,A0A192B1T2_9HIV1_Haddox_2018,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,A0A1I9GEU1_NEIME_Kennouche_2019,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,A0A247D711_LISMN_Stadelmann_2021,3.0,2.0,4.0,7.0,5.0,6.0,1.0,2.0,3.0,1.0
Qwen/Qwen3-14B,direct_only,0,A0A2Z5U3Z0_9INFA_Doud_2016,7.0,4.0,8.0,9.0,6.0,7.0,5.0,6.0,5.0,2.0
Qwen/Qwen3-14B,direct_only,0,A0A2Z5U3Z0_9INFA_Wu_2014,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,A4D664_9INFA_Soh_2019,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,A4GRB6_PSEAI_Chen_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,A4_HUMAN_Seuma_2022,3.0,2.0,5.0,7.0,6.0,6.0,4.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,AACC1_PSEAI_Dandage_2018,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ACE2_HUMAN_Chan_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ADRB2_HUMAN_Jones_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,AICDA_HUMAN_Gajula_2014_3cycles,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,AMFR_HUMAN_Tsuboyama_2023_4G3O,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,AMIE_PSEAE_Wrenbeck_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,ANCSZ_Hobbs_2022,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ARGR_ECOLI_Tsuboyama_2023_1AOY,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,3.0,2.0,5.0,7.0,6.0,5.0,4.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,BBC1_YEAST_Tsuboyama_2023_1TG0,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,BCHB_CHLTE_Tsuboyama_2023_2KRU,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,BLAT_ECOLX_Deng_2012,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,BLAT_ECOLX_Firnberg_2014,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,BLAT_ECOLX_Jacquier_2013,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,BLAT_ECOLX_Stiffler_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,BRCA1_HUMAN_Findlay_2018,3.0,2.0,4.0,7.0,5.0,6.0,1.0,5.0,3.0,1.0
Qwen/Qwen3-14B,direct_only,0,BRCA2_HUMAN_Erwood_2022_HEK293T,2.0,3.0,4.0,7.0,5.0,6.0,3.0,4.0,5.0,1.0
Qwen/Qwen3-14B,direct_only,0,C6KNH7_9INFA_Lee_2018,7.0,4.0,8.0,9.0,6.0,7.0,5.0,6.0,5.0,2.0
Qwen/Qwen3-14B,direct_only,0,CALM1_HUMAN_Weile_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CAPSD_AAV2S_Sinai_2021,3.0,2.0,4.0,7.0,5.0,6.0,1.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,CAR11_HUMAN_Meitlis_2020_gof,2.0,3.0,4.0,7.0,5.0,6.0,3.0,4.0,5.0,1.0
Qwen/Qwen3-14B,direct_only,0,CAR11_HUMAN_Meitlis_2020_lof,2.0,3.0,4.0,7.0,5.0,6.0,3.0,4.0,5.0,1.0
Qwen/Qwen3-14B,direct_only,0,CAS9_STRP1_Spencer_2017_positive,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,CASP3_HUMAN_Roychowdhury_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CASP7_HUMAN_Roychowdhury_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CATR_CHLRE_Tsuboyama_2023_2AMI,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CBPA2_HUMAN_Tsuboyama_2023_1O6X,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CBS_HUMAN_Sun_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CBX4_HUMAN_Tsuboyama_2023_2K28,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CCDB_ECOLI_Adkar_2012,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CCDB_ECOLI_Tripathi_2016,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CCR5_HUMAN_Gill_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CD19_HUMAN_Klesmith_2019_FMC_singles,7.0,4.0,6.0,8.0,5.0,7.0,3.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,CP2C9_HUMAN_Amorosi_2021_abundance,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CP2C9_HUMAN_Amorosi_2021_activity,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CSN4_MOUSE_Tsuboyama_2023_1UFM,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,CUE1_YEAST_Tsuboyama_2023_2MYX,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,D7PM05_CLYGR_Somermeyer_2022,5.0,3.0,6.0,7.0,4.0,5.0,2.0,3.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,DLG4_HUMAN_Faure_2021,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,DLG4_RAT_McLaughlin_2012,4.0,3.0,5.0,7.0,6.0,5.0,2.0,3.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,DN7A_SACS2_Tsuboyama_2023_1JIC,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,DNJA1_HUMAN_Tsuboyama_2023_2LO1,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,DYR_ECOLI_Nguyen_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,DYR_ECOLI_Thompson_2019,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,ENVZ_ECOLI_Ghose_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ENV_HV1B9_DuenasDecamp_2016,6.0,4.0,7.0,8.0,5.0,6.0,3.0,5.0,7.0,2.0
Qwen/Qwen3-14B,direct_only,0,ENV_HV1BR_Haddox_2016,7.0,4.0,8.0,9.0,6.0,7.0,5.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,EPHB2_HUMAN_Tsuboyama_2023_1F0M,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ERBB2_HUMAN_Elazar_2016,4.0,3.0,5.0,7.0,6.0,6.0,2.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,ESTA_BACSU_Nutschel_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,F7YBW8_MESOW_Aakre_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,F7YBW8_MESOW_Ding_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,FECA_ECOLI_Tsuboyama_2023_2D1U,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,FKBP3_HUMAN_Tsuboyama_2023_2KFV,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,GAL4_YEAST_Kitzman_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,GCN4_YEAST_Staller_2018,3.0,2.0,5.0,7.0,6.0,5.0,4.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,GDIA_HUMAN_Silverstein_2021,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,GFP_AEQVI_Sarkisyan_2016,2.0,3.0,4.0,7.0,5.0,6.0,3.0,4.0,5.0,1.0
Qwen/Qwen3-14B,direct_only,0,GLPA_HUMAN_Elazar_2016,6.0,3.0,7.0,8.0,5.0,6.0,4.0,5.0,7.0,2.0
Qwen/Qwen3-14B,direct_only,0,GRB2_HUMAN_Faure_2021,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HCP_LAMBD_Tsuboyama_2023_2L6Q,7.0,4.0,8.0,9.0,6.0,7.0,5.0,6.0,5.0,2.0
Qwen/Qwen3-14B,direct_only,0,HECD1_HUMAN_Tsuboyama_2023_3DKM,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HEM3_HUMAN_Loggerenberg_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HIS7_YEAST_Pokusaeva_2019,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HMDH_HUMAN_Jiang_2019,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HSP82_YEAST_Flynn_2019,8.0,5.0,9.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HSP82_YEAST_Mishra_2016,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HXK4_HUMAN_Gersing_2022_activity,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,HXK4_HUMAN_Gersing_2023_abundance,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,I6TAH8_I68A0_Doud_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,IF1_ECOLI_Kelsic_2016,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ILF3_HUMAN_Tsuboyama_2023_2L33,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ISDH_STAAW_Tsuboyama_2023_2LHR,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,KCNE1_HUMAN_Muhammad_2023_expression,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,KCNE1_HUMAN_Muhammad_2023_function,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,KCNH2_HUMAN_Kozek_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,KCNJ2_MOUSE_Coyote-Maestas_2022_function,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,KKA2_KLEPN_Melnikov_2014,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,LGK_LIPST_Klesmith_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,LYAM1_HUMAN_Elazar_2016,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,MAFG_MOUSE_Tsuboyama_2023_1K1V,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,MBD11_ARATH_Tsuboyama_2023_6ACV,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,MET_HUMAN_Estevam_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,MK01_HUMAN_Brenan_2016,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,MLAC_ECOLI_MacRae_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,MSH2_HUMAN_Jia_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,MTH3_HAEAE_RockahShmuel_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,MTHR_HUMAN_Weile_2021,3.0,2.0,5.0,7.0,6.0,6.0,4.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,MYO3_YEAST_Tsuboyama_2023_2BTT,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,NCAP_I34A1_Doud_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,NKX31_HUMAN_Tsuboyama_2023_2L9R,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,NPC1_HUMAN_Erwood_2022_HEK293T,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,NRAM_I33A0_Jiang_2016,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,NUD15_HUMAN_Suiter_2020,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,NUSA_ECOLI_Tsuboyama_2023_1WCL,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,NUSG_MYCTU_Tsuboyama_2023_2MI6,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,OBSCN_HUMAN_Tsuboyama_2023_1V1C,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,ODP2_GEOSE_Tsuboyama_2023_1W4G,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,OPSD_HUMAN_Wan_2019,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,OTC_HUMAN_Lo_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,OTU7A_HUMAN_Tsuboyama_2023_2L2D,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,OXDA_RHOTO_Vanella_2023_activity,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,OXDA_RHOTO_Vanella_2023_expression,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,P53_HUMAN_Giacomelli_2018_Null_Etoposide,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,P53_HUMAN_Giacomelli_2018_Null_Nutlin,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,P53_HUMAN_Giacomelli_2018_WT_Nutlin,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,P53_HUMAN_Kotler_2018,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,P84126_THETH_Chan_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PABP_YEAST_Melamed_2013,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,PAI1_HUMAN_Huttinger_2021,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PA_I34A1_Wu_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PHOT_CHLRE_Chen_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PIN1_HUMAN_Tsuboyama_2023_1I6C,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PITX2_HUMAN_Tsuboyama_2023_2L7M,9.0,6.0,8.0,7.0,5.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PKN1_HUMAN_Tsuboyama_2023_1URF,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,POLG_CXB3N_Mattenberger_2021,5.0,3.0,6.0,7.0,4.0,5.0,2.0,3.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,POLG_DEN26_Suphatrakul_2023,4.0,3.0,5.0,7.0,6.0,5.0,2.0,3.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,POLG_HCVJF_Qi_2014,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,POLG_PESV_Tsuboyama_2023_2MXD,7.0,4.0,8.0,9.0,6.0,7.0,5.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PPARG_HUMAN_Majithia_2016,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PPM1D_HUMAN_Miller_2022,4.0,3.0,5.0,7.0,6.0,6.0,2.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,PR40A_HUMAN_Tsuboyama_2023_1UZC,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,PRKN_HUMAN_Clausen_2023,4.0,3.0,5.0,7.0,6.0,6.0,2.0,5.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,PSAE_PICP2_Tsuboyama_2023_1PSE,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,PTEN_HUMAN_Matreyek_2021,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,PTEN_HUMAN_Mighell_2018,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,Q2N0S5_9HIV1_Haddox_2018,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,Q53Z42_HUMAN_McShan_2019_expression,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,Q59976_STRSQ_Romero_2015,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,Q6WV12_9MAXI_Somermeyer_2022,5.0,3.0,6.0,7.0,4.0,5.0,2.0,3.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,Q837P4_ENTFA_Meier_2023,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,Q837P5_ENTFA_Meier_2023,7.0,5.0,8.0,9.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,Q8WTC7_9CNID_Somermeyer_2022,5.0,3.0,6.0,7.0,4.0,5.0,2.0,3.0,4.0,1.0
Qwen/Qwen3-14B,direct_only,0,R1AB_SARS2_Flynn_2022,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RAD_ANTMA_Tsuboyama_2023_2CJJ,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RAF1_HUMAN_Zinkus-Boltz_2019,5.0,3.0,6.0,7.0,4.0,5.0,2.0,5.0,6.0,1.0
Qwen/Qwen3-14B,direct_only,0,RASH_HUMAN_Bandaru_2017,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RASK_HUMAN_Weng_2022_abundance,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RASK_HUMAN_Weng_2022_binding-DARPin_K55,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RBP1_HUMAN_Tsuboyama_2023_2KWH,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RCD1_ARATH_Tsuboyama_2023_5OAO,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RCRO_LAMBD_Tsuboyama_2023_1ORC,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RD23A_HUMAN_Tsuboyama_2023_1IFY,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RDRP_I33A0_Li_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,REV_HV1H2_Fernandes_2016,7.0,4.0,8.0,9.0,6.0,7.0,5.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RFAH_ECOLI_Tsuboyama_2023_2LCL,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RL20_AQUAE_Tsuboyama_2023_1GYZ,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RL40A_YEAST_Mavor_2016,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,RL40A_YEAST_Roscoe_2013,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
Qwen/Qwen3-14B,direct_only,0,RL40A_YEAST_Roscoe_2014,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,RNC_ECOLI_Weeks_2023,9.0,5.0,8.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0
Qwen/Qwen3-14B,direct_only,0,RPC1_BP434_Tsuboyama_2023_1R69,9.0,5.0,8.0,7.0,6.0,7.0,4.0,6.0,8.0,2.0
